eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
,,2012,12,21,12,37,0.0,,-36.100000000000001,-5.46,,,,0.0,,3.2999999999999998,0.29999999999999999,
,,2013,2,27,23,28,56.0,,-45.359999999999999,-18.600000000000001,,,,0.0,,3.2999999999999998,0.29999999999999999,
,,2013,3,4,7,42,18.0,,-44.049999999999997,-23.809999999999999,,,,0.0,,3.3999999999999999,0.29999999999999999,
,,2013,4,18,10,10,52.0,,-43.889000000000003,-16.696999999999999,,,,1.5,,3.2000000000000002,0.29999999999999999,
,,2013,6,22,6,4,47.0,,-49.039999999999999,-13.949999999999999,,,,0.0,,3.2999999999999998,0.29999999999999999,
,,2013,8,11,14,53,46.0,,-50.130000000000003,-7.9000000000000004,,,,0.0,,4.0999999999999996,0.29999999999999999,
,,2013,10,13,10,50,3.0,,-72.150000000000006,-9.6400000000000006,,,,0.0,,4.7999999999999998,0.29999999999999999,
,,2013,10,25,11,9,39.0,,-36.109999999999999,-5.4100000000000001,,,,0.0,,3.8999999999999999,0.59999999999999998,
,,2013,10,27,3,2,6.0,,-51.130000000000003,-20.030000000000001,,,,0.0,,3.6000000000000001,0.59999999999999998,
,,2013,11,5,16,38,14.0,,-36.149999999999999,-5.5099999999999998,,,,0.0,,3.2000000000000002,0.29999999999999999,
,,2013,11,27,5,50,5.0,,-35.770000000000003,-5.3700000000000001,,,,0.0,,3.2000000000000002,0.29999999999999999,
,,2013,12,8,16,54,0.0,,-31.25,-4.1900000000000004,,,,0.0,,4.5,0.29999999999999999,
,,2013,12,28,13,40,45.0,,-60.219999999999999,-0.41999999999999998,,,,0.0,,3.7000000000000002,0.29999999999999999,
